@relation FeatureVectors

@attribute sourceLine numeric
@attribute uniOPERATORCount numeric
@attribute uniOperandCount numeric
@attribute totalOPERATORCount numeric
@attribute totalOperandCount numeric
@attribute totalMethodInvocCount numeric
@attribute libraryMethodInvocCount numeric
@attribute localMethodInvocCount numeric
@attribute otherMethodInvocCount numeric
@attribute totalParameterCount numeric
@attribute isLocalClone numeric
@attribute simFileName numeric
@attribute simMaskedFileName numeric
@attribute simMethodName numeric
@attribute simTotalParaName numeric
@attribute simMaxParaName numeric
@attribute simTotalParaType numeric
@attribute isSameBlockInfo numeric
@attribute simCloneFragments numeric
@attribute this_or_super numeric
@attribute assignment numeric
@attribute identifier numeric
@attribute if_then_statement numeric
@attribute if_then_else_statement numeric
@attribute switch_statement numeric
@attribute while_statement numeric
@attribute do_statement numeric
@attribute for_statement numeric
@attribute consistency numeric

@data
18,8,15,13,19,1,0,1,0,1,1,1,0,0.666667,1,1,1,1,0.85,0,2,1,0,0,0,0,0,0,0
53,25,39,105,86,12,10,2,0,10,1,1,0,0.090909,1,1,1,1,0.8,0,3,30,1,1,1,0,1,0,0
53,25,39,105,86,12,10,2,0,10,1,1,0,0.090909,1,1,1,1,0.8,0,3,30,1,1,1,0,1,0,0
39,22,25,95,67,12,10,2,0,10,1,1,0,0.090909,1,1,1,0,0.74,0,1,30,1,1,1,0,1,0,0
39,22,25,95,67,12,10,2,0,10,1,1,0,0.090909,1,1,1,0,0.74,0,1,30,1,1,1,0,1,0,0
39,22,25,95,67,12,10,2,0,10,1,1,0,0.090909,1,1,1,0,0.74,0,1,30,1,1,1,0,1,0,0
39,22,25,95,67,12,10,2,0,10,1,1,0,0.090909,1,1,1,0,0.74,0,1,30,1,1,1,0,1,0,0
39,22,25,95,67,12,10,2,0,10,1,1,0,0.090909,1,1,1,0,0.74,0,1,30,1,1,1,0,1,0,0
12,16,13,56,32,10,9,1,0,9,1,1,0,0.090909,1,1,1,0,0.916667,0,0,17,0,1,0,0,0,0,0
12,16,13,56,32,10,9,1,0,9,1,1,0,0.090909,1,1,1,0,0.916667,0,0,17,0,1,0,0,0,0,0
12,16,13,56,32,10,9,1,0,9,1,1,0,0.090909,1,1,1,0,0.916667,0,0,17,0,1,0,0,0,0,0
12,16,13,56,32,10,9,1,0,9,1,1,0,0.090909,1,1,1,0,0.916667,0,0,17,0,1,0,0,0,0,0
12,16,13,56,32,10,9,1,0,9,1,1,0,0.090909,1,1,1,0,0.916667,0,0,17,0,1,0,0,0,0,0
12,16,13,56,32,10,9,1,0,9,1,1,0,0.090909,1,1,1,0,0.916667,0,0,17,0,1,0,0,0,0,0
12,16,13,56,32,10,9,1,0,9,1,1,0,0.090909,1,1,1,0,0.916667,0,0,17,0,1,0,0,0,0,0
23,19,18,49,33,8,7,1,0,7,1,1,0,0.25,1,1,1,1,0.93,0,0,13,0,1,0,0,0,0,0
11,4,20,20,30,0,0,0,0,0,0,0.744186,1,0.071429,1.566754,0.5,1.39599,1,0.72,9,9,1,0,0,0,0,0,0,0
109,47,56,170,163,23,10,13,0,25,1,1,0,0,1,1,1,1,0.79,0,10,18,3,0,1,1,1,0,0
109,47,56,170,163,23,10,13,0,25,1,1,0,0,1,1,1,1,0.79,0,10,18,3,0,1,1,1,0,0
109,47,56,170,163,23,10,13,0,25,1,1,0,0,1,1,1,1,0.79,0,10,18,3,0,1,1,1,0,0
19,11,14,31,25,8,1,7,0,9,1,1,0,1,1,1,1,0,0.71,0,5,0,0,0,0,0,0,0,0
