@relation FeatureVectors

@attribute sourceLine numeric
@attribute uniOPERATORCount numeric
@attribute uniOperandCount numeric
@attribute totalOPERATORCount numeric
@attribute totalOperandCount numeric
@attribute totalMethodInvocCount numeric
@attribute libraryMethodInvocCount numeric
@attribute localMethodInvocCount numeric
@attribute otherMethodInvocCount numeric
@attribute totalParameterCount numeric
@attribute isLocalClone numeric
@attribute simFileName numeric
@attribute simMaskedFileName numeric
@attribute simMethodName numeric
@attribute simTotalParaName numeric
@attribute simMaxParaName numeric
@attribute simTotalParaType numeric
@attribute isSameBlockInfo numeric
@attribute simCloneFragments numeric
@attribute this_or_super numeric
@attribute assignment numeric
@attribute identifier numeric
@attribute if_then_statement numeric
@attribute if_then_else_statement numeric
@attribute switch_statement numeric
@attribute while_statement numeric
@attribute do_statement numeric
@attribute for_statement numeric
@attribute consistency numeric

@data
11,16,13,35,27,4,2,0,2,1,1,1,0,0.578947,0,0,0.6,1,0.7,2,0,2,1,0,0,1,0,0,0
9,15,14,36,26,6,4,0,2,4,1,1,0,0.214286,1,1,1,1,0.7,4,0,2,1,0,0,0,0,1,1
9,11,9,17,13,1,0,1,0,1,0,0.98,1,1,1,1,1,1,1,3,2,3,1,0,0,0,0,0,0
9,11,9,17,13,1,0,1,0,1,0,0.98,1,1,1,1,1,1,1,3,2,3,1,0,0,0,0,0,0
11,15,17,38,28,8,4,2,2,6,1,1,0,0.470588,1,1,1,1,0.7,0,2,1,1,1,0,0,0,1,0
17,20,12,50,19,16,6,5,5,5,0,0.860759,1,0.3125,0.353846,0.2,0.153846,1,0.7,0,0,1,0,0,0,0,0,0,0
10,19,13,39,19,10,3,2,5,2,0,0.884058,1,1,1,1,1,1,0.9,0,0,2,1,0,0,0,0,0,0
10,19,13,39,19,10,3,2,5,2,0,0.884058,1,1,1,1,1,1,0.9,0,0,2,1,0,0,0,0,0,0
10,19,13,39,19,10,3,2,5,2,0,0.884058,1,1,1,1,1,1,0.9,0,0,2,1,0,0,0,0,0,0
10,14,12,30,20,5,3,0,2,0,0,0.56,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0
15,21,13,49,19,13,5,4,4,2,0,0.972973,1,1,1,1,1,1,0.7,2,0,2,1,0,0,0,0,0,1
10,14,11,32,19,6,3,0,3,2,1,1,0,0.076923,1,1,1,1,0.8,2,0,0,1,0,0,1,0,0,0
9,17,13,38,24,11,5,5,1,11,0,0.918033,1,1,5.6,1,6.444445,1,1,0,0,0,0,1,0,0,0,0,1
10,18,9,44,11,9,6,3,0,0,1,1,0,0.352941,1,1,1,1,0.8,3,0,1,3,0,0,0,0,0,0
49,20,33,102,94,11,0,8,3,3,0,0.98,1,1,2.352941,1,2.461538,1,1,0,5,27,9,0,0,0,0,0,0
48,21,17,109,57,23,7,5,11,5,0,0.980392,1,1,2.705882,1,2.153846,1,1,0,5,15,9,0,0,0,0,0,0
25,31,24,109,68,19,5,4,10,7,0,0.685185,1,1,2,1,2.666667,1,0.85,0,2,6,3,0,0,1,0,2,0
26,16,16,50,41,9,0,4,5,4,0,0.980392,1,1,1,1,1,1,1,0,4,11,6,0,0,0,0,0,0
18,20,13,79,46,14,4,4,6,4,0,0.9,1,1,0,0,0,1,1,0,3,3,1,2,0,0,0,2,0
22,23,13,76,44,13,1,2,10,2,0,0.9,1,1,2.222222,1,2,1,1,0,3,4,3,0,0,2,0,0,0
18,23,15,62,44,11,0,0,11,6,0,0.603448,1,0.6,0.1,0.1,0.142857,1,0.78,0,1,3,1,0,0,0,0,2,0
17,18,16,55,36,10,8,1,1,1,1,1,0,1,1,1,1,1,0.76,0,3,4,3,0,0,0,0,0,0
17,18,16,55,36,10,8,1,1,1,1,1,0,1,1,1,1,1,0.76,0,3,4,3,0,0,0,0,0,0
17,18,16,55,36,10,8,1,1,1,1,1,0,1,1,1,1,1,0.76,0,3,4,3,0,0,0,0,0,0
17,18,16,55,36,10,8,1,1,1,1,1,0,1,1,1,1,1,0.76,0,3,4,3,0,0,0,0,0,0
17,18,16,55,36,10,8,1,1,1,1,1,0,1,1,1,1,1,0.76,0,3,4,3,0,0,0,0,0,0
16,19,21,50,41,8,6,1,1,4,1,1,0,0.636364,1,1,1,1,0.76,0,0,8,2,0,0,0,0,0,0
15,25,14,67,39,15,5,4,6,9,0,0.9,1,0.133333,0,0,0,0,0.73,0,1,2,1,0,0,1,0,1,0
17,21,16,47,43,5,1,0,4,2,0,0.648148,1,1,2,1,3,1,0.93,0,2,8,1,0,0,0,0,1,0
14,21,12,57,31,9,1,3,5,0,0,0.9,1,1,1.285714,1,1,1,1,0,2,3,2,0,0,1,0,0,0
13,15,13,31,26,4,0,0,4,0,0,0.588235,1,0.162162,0,0,0,0,0.78,0,7,6,1,1,0,0,0,0,0
13,22,8,49,24,9,2,1,6,0,1,1,0,0.769231,0,0,0,1,0.84,0,1,4,2,0,0,1,0,0,0
